,gender,driver_id,vetek,age,month,total_income,total_km
5335,male,934,13.9,29.7,May-15,64519.9,7916.7
5336,male,934,13.9,29.7,Jun-15,60928.8,8133.9
5337,male,934,13.9,29.7,Jul-15,87907.2,8874.2
5338,male,934,13.9,29.7,Aug-15,65185.1,8584.9
5339,male,934,13.9,29.7,Sep-15,70510.8,7960.8
5340,male,645,2.3,49.8,Jan-15,78040.2,10669.2
5341,male,645,2.3,49.8,Oct-15,65211.6,7856.1
5342,male,645,2.3,49.8,Nov-15,64523.6,8249.5
5343,male,645,2.3,49.8,Dec-15,73524.4,8391.6
5344,male,645,2.3,49.8,Feb-15,55603.6,7502.4
5345,male,645,2.3,49.8,Mar-15,82146.1,10283.4
5346,male,645,2.3,49.8,Apr-15,66553,8633.5
5347,male,645,2.3,49.8,May-15,79052.7,10536.5
5348,male,645,2.3,49.8,Jun-15,69579.1,9037.1
5349,male,645,2.3,49.8,Jul-15,64862.5,8144.9
5350,male,645,2.3,49.8,Aug-15,62275.8,7954.4
5351,male,645,2.3,49.8,Sep-15,68007.2,8013.4
5352,male,206,5.3,61.6,Jan-15,58023.2,8063.1
5353,male,206,5.3,61.6,Oct-15,74193.1,9643.1
5354,male,206,5.3,61.6,Nov-15,52819.7,6526
5355,male,206,5.3,61.6,Dec-15,61059.6,8272.4
5356,male,206,5.3,61.6,Feb-15,61419.7,7462.6
5357,male,206,5.3,61.6,Mar-15,70508.6,9854.3
5358,male,206,5.3,61.6,Apr-15,73264.8,7813
5359,male,206,5.3,61.6,May-15,59578.4,7570.8
5360,male,206,5.3,61.6,Jun-15,70025.3,7746.6
5361,male,206,5.3,61.6,Jul-15,56144.5,6347.7
5362,male,206,5.3,61.6,Aug-15,66963.6,9071.3
5363,male,206,5.3,61.6,Sep-15,64869.6,7367.1
5364,male,401,13.2,,Jan-15,57536.1,8400.1
5365,male,401,13.2,,Oct-15,62791.1,7916.5
5366,male,401,13.2,,Nov-15,78626.7,9892.8
5367,male,401,13.2,,Dec-15,44603.8,7356.8
5368,male,401,13.2,,Feb-15,59547.6,7693.7
5369,male,401,13.2,,Mar-15,56698.8,8542.4
5370,male,401,13.2,,Apr-15,61758,7774.8
5371,male,401,13.2,,May-15,75643.4,9177.5
5372,male,401,13.2,,Jun-15,62507.9,8276.8
5373,male,401,13.2,,Jul-15,54896.7,7003.4
5374,male,401,13.2,,Aug-15,60804.2,7671.2
5375,male,401,13.2,,Sep-15,61116.4,7099.7
5376,male,826,5.3,31.1,Jan-15,75548.9,8218
5377,male,826,5.3,31.1,Oct-15,63231.4,7592.8
5378,male,826,5.3,31.1,Nov-15,65610.4,8979.7
5379,male,826,5.3,31.1,Dec-15,59104.7,7241.8
5380,male,826,5.3,31.1,Feb-15,73790.5,8965.1
5381,male,826,5.3,31.1,Mar-15,70199.1,8530.7
5382,male,826,5.3,31.1,Apr-15,62669.4,8315.9
5383,male,826,5.3,31.1,May-15,53457.8,6788.6
5384,male,826,5.3,31.1,Jun-15,72455.6,8736.7
5385,male,826,5.3,31.1,Jul-15,68847.3,8109.8
5386,male,826,5.3,31.1,Aug-15,63037.1,9503.1
5387,male,826,5.3,31.1,Sep-15,94166.1,10045.8
5388,male,83,8.2,63.1,Jan-15,69428.2,8006.2
5389,male,83,8.2,63.1,Oct-15,52819.3,6936.2
5390,male,83,8.2,63.1,Nov-15,62865.7,7446.3
5391,male,83,8.2,63.1,Dec-15,76142.8,9324.9
5392,male,83,8.2,63.1,Feb-15,57980.8,8703.3
5393,male,83,8.2,63.1,Mar-15,68786.1,7295
5394,male,83,8.2,63.1,Apr-15,55459.6,7790.2
5395,male,83,8.2,63.1,May-15,63657.4,8986.8
5396,male,83,8.2,63.1,Jun-15,79617,8748.7
5397,male,83,8.2,63.1,Jul-15,64347.1,8653
5398,male,83,8.2,63.1,Aug-15,70752,8481.7
5399,male,83,8.2,63.1,Sep-15,75972.6,9625.2
5400,male,183,14.6,39.2,Jan-15,86062.1,9304.4
5401,male,183,14.6,39.2,Oct-15,68414.2,8971
5402,male,183,14.6,39.2,Nov-15,56171.2,8318.1
5403,male,183,14.6,39.2,Dec-15,63288.2,8032.8
5404,male,183,14.6,39.2,Feb-15,49050.8,7475
5405,male,183,14.6,39.2,Mar-15,67072.3,9407.7
5406,male,183,14.6,39.2,Apr-15,69840.7,7527.3
5407,male,183,14.6,39.2,May-15,78441.4,10034.7
5408,male,183,14.6,39.2,Jun-15,73918.9,8180.7
5409,male,183,14.6,39.2,Jul-15,68889.3,8349.8
5410,male,183,14.6,39.2,Aug-15,68672.3,8632.8
5411,male,183,14.6,39.2,Sep-15,71188.9,8742.4
5412,male,42,13.9,53.7,Jan-15,74165.5,9288.3
5413,male,42,13.9,53.7,Oct-15,73954.1,8686.4
5414,male,42,13.9,53.7,Nov-15,67957.7,7786.8
5415,male,42,13.9,53.7,Dec-15,54731.7,7573.8
5416,male,42,13.9,53.7,Feb-15,57726.4,7110.3
5417,male,42,13.9,53.7,Mar-15,70921,8212.5
5418,male,42,13.9,53.7,Apr-15,65257.6,8942.6
5419,male,42,13.9,53.7,May-15,62646.8,8457
5420,male,42,13.9,53.7,Jun-15,56796.6,6935.6
5421,male,42,13.9,53.7,Jul-15,62209.2,7266.1
5422,male,42,13.9,53.7,Aug-15,76455.5,9057.9
5423,male,42,13.9,53.7,Sep-15,75294.4,9251
5424,male,722,18.3,42.8,Jan-15,85684.3,10002
5425,male,722,18.3,42.8,Oct-15,72045.1,7859.6
5426,male,722,18.3,42.8,Nov-15,64485.5,8805.8
5427,male,722,18.3,42.8,Dec-15,73846.6,9197.8
5428,male,722,18.3,42.8,Feb-15,65815,8253.7
5429,male,722,18.3,42.8,Mar-15,55436.5,8720.2
5430,male,722,18.3,42.8,Apr-15,60915.5,8694
5431,male,722,18.3,42.8,May-15,79864.5,9615
5432,male,722,18.3,42.8,Jun-15,67641.7,7161.4
5433,male,722,18.3,42.8,Jul-15,67791.5,8673.7
5434,male,722,18.3,42.8,Aug-15,82081,9275.6
5435,male,722,18.3,42.8,Sep-15,67289.9,8869.1
5436,male,503,18,,Jan-15,67636.8,8115.9
5437,male,503,18,,Oct-15,76570.6,8887.9
5438,male,503,18,,Nov-15,55373.4,6332
5439,male,503,18,,Dec-15,62363.2,8567.6
5440,male,503,18,,Feb-15,74737.1,8583.9
5441,male,503,18,,Mar-15,55874.2,7331.5
5442,male,503,18,,Apr-15,65613.7,7411.7
5443,male,503,18,,May-15,61772.2,6970.6
5444,male,503,18,,Jun-15,53424.6,7859.4
5445,male,503,18,,Jul-15,70948.2,8866.7
5446,male,503,18,,Aug-15,76010.8,8540.4
5447,male,503,18,,Sep-15,69759.1,8093.7
5448,male,620,1.6,54.7,Jan-15,68736.3,7580.7
5449,male,620,1.6,54.7,Oct-15,71848.3,8086.7
5450,male,620,1.6,54.7,Nov-15,53559.2,6192.6
5451,male,620,1.6,54.7,Dec-15,62874.5,9057.5
5452,male,620,1.6,54.7,Feb-15,70775.6,8981.3
5453,male,620,1.6,54.7,Mar-15,81514.4,8705.2
5454,male,620,1.6,54.7,Apr-15,71587.8,9430.9
5455,male,620,1.6,54.7,May-15,58521.3,7768.8
5456,male,620,1.6,54.7,Jun-15,62578.4,8114
5457,male,620,1.6,54.7,Jul-15,87311.2,9414.9
5458,male,620,1.6,54.7,Aug-15,72773.9,8169.8
5459,male,620,1.6,54.7,Sep-15,74896.3,7013.2
5460,male,755,14.7,50.4,Jan-15,54752.9,7765.5
5461,male,755,14.7,50.4,Oct-15,66242.3,7764
5462,male,755,14.7,50.4,Nov-15,63359.9,8665.8
5463,male,755,14.7,50.4,Dec-15,88332,9040.2
5464,male,755,14.7,50.4,Feb-15,67345.2,8720.6
5465,male,755,14.7,50.4,Mar-15,55305.7,7294.6
5466,male,755,14.7,50.4,Apr-15,71225.1,7765.2
5467,male,755,14.7,50.4,May-15,61367.4,7519.9
5468,male,755,14.7,50.4,Jun-15,70593.1,7570.8
5469,male,755,14.7,50.4,Jul-15,68708.5,7690
5470,male,755,14.7,50.4,Aug-15,70896.4,8412.3
5471,male,755,14.7,50.4,Sep-15,66819.9,9566.9
5472,male,873,16.5,30.4,Jan-15,75030,7940
5473,male,873,16.5,30.4,Oct-15,68175.4,7719.8
5474,male,873,16.5,30.4,Nov-15,64661.1,7946.1
5475,male,873,16.5,30.4,Dec-15,66755.6,8432.6
5476,male,873,16.5,30.4,Feb-15,83747.7,9702.2
5477,male,873,16.5,30.4,Mar-15,62403.5,8605
5478,male,873,16.5,30.4,Apr-15,60043.6,8835.2
5479,male,873,16.5,30.4,May-15,65277.9,8001.2
5480,male,873,16.5,30.4,Jun-15,74321.3,9089.9
5481,male,873,16.5,30.4,Jul-15,71728.8,8846.6
5482,male,873,16.5,30.4,Aug-15,73998,7777.3
5483,male,873,16.5,30.4,Sep-15,64013.1,7834.8
5484,male,781,14.1,30.8,Jan-15,68424.6,9066.4
5485,male,781,14.1,30.8,Oct-15,66028.3,9292.7
5486,male,781,14.1,30.8,Nov-15,66037.2,8555.2
5487,male,781,14.1,30.8,Dec-15,63769,7718.5
5488,male,781,14.1,30.8,Feb-15,65070.3,9481.2
5489,male,781,14.1,30.8,Mar-15,67210.2,8828
5490,male,781,14.1,30.8,Apr-15,64078.2,6914.2
5491,male,781,14.1,30.8,May-15,74769.8,9524.3
5492,male,781,14.1,30.8,Jun-15,69093.3,7830.9
5493,male,781,14.1,30.8,Jul-15,61892.9,7665.8
5494,male,781,14.1,30.8,Aug-15,84870.3,9194.9
5495,male,781,14.1,30.8,Sep-15,75434.2,7819
5496,male,40,9,33.8,Jan-15,63696.8,7453.8
5497,male,40,9,33.8,Oct-15,73068.6,8415.7
5498,male,40,9,33.8,Nov-15,62377.2,8976.8
5499,male,40,9,33.8,Dec-15,68236.5,9979.8
5500,male,40,9,33.8,Feb-15,79048.1,8874.3
5501,male,40,9,33.8,Mar-15,68114.6,9752.1
5502,male,40,9,33.8,Apr-15,81176.6,8731
5503,male,40,9,33.8,May-15,45739.3,7147
5504,male,40,9,33.8,Jun-15,60585.1,8122.2
5505,male,40,9,33.8,Jul-15,80894.8,9303.6
5506,male,40,9,33.8,Aug-15,56962.7,8574
5507,male,40,9,33.8,Sep-15,65340.9,8201
5508,male,240,5.8,,Jan-15,61099.3,7660.1
5509,male,240,5.8,,Oct-15,77404.8,8702.2
5510,male,240,5.8,,Nov-15,69864.6,9227.8
5511,male,240,5.8,,Dec-15,62580,7918.2
5512,male,240,5.8,,Feb-15,61370.5,8733.6
5513,male,240,5.8,,Mar-15,64749,7992.7
5514,male,240,5.8,,Apr-15,55905.9,7836.4
5515,male,240,5.8,,May-15,71089.9,8466.9
5516,male,240,5.8,,Jun-15,69611.1,8078.9
5517,male,240,5.8,,Jul-15,58724.4,8008.2
5518,male,240,5.8,,Aug-15,56928.7,7679.9
5519,male,240,5.8,,Sep-15,55064.8,8634.2
5520,unknown,436,12,35.2,Jan-15,51843.3,7045.6
5521,unknown,436,12,35.2,Oct-15,51322.2,6510.6
5522,unknown,436,12,35.2,Nov-15,53728,7462.2
5523,unknown,436,12,35.2,Dec-15,64380.6,8249.7
5524,unknown,436,12,35.2,Feb-15,63627.2,8158.6
5525,unknown,436,12,35.2,Mar-15,56575.4,7269.8
5526,unknown,436,12,35.2,Apr-15,58146.5,7117.9
5527,unknown,436,12,35.2,May-15,85358.3,10140.2
5528,unknown,436,12,35.2,Jun-15,48176.7,6071.6
5529,unknown,436,12,35.2,Jul-15,68771.4,8379.1
5530,unknown,436,12,35.2,Aug-15,69737.6,9565
5531,unknown,436,12,35.2,Sep-15,76762.6,8859.1
5532,male,320,14.4,40.5,Jan-15,54869.1,8169.7
5533,male,320,14.4,40.5,Oct-15,82446.1,9324.7
5534,male,320,14.4,40.5,Nov-15,62906.2,7740.2
5535,male,320,14.4,40.5,Dec-15,65309.5,7952
5536,male,320,14.4,40.5,Feb-15,75443.2,8612.8
5537,male,320,14.4,40.5,Mar-15,68068.9,8159.9
5538,male,320,14.4,40.5,Apr-15,62347.7,8486.4
5539,male,320,14.4,40.5,May-15,60836.7,7156.7
5540,male,320,14.4,40.5,Jun-15,76009.8,9690.1
5541,male,320,14.4,40.5,Jul-15,61080.8,6394.6
5542,male,320,14.4,40.5,Aug-15,67984.8,8747.4
5543,male,320,14.4,40.5,Sep-15,66474.4,8260.5
5544,unknown,723,3.7,,Jan-15,63079,8122.2
5545,unknown,723,3.7,,Oct-15,73270.9,10825.4
5546,unknown,723,3.7,,Nov-15,74392.5,8540.1
5547,unknown,723,3.7,,Dec-15,64150.3,8152.2
5548,unknown,723,3.7,,Feb-15,72075.6,8083.1
5549,unknown,723,3.7,,Mar-15,58148.6,7554.5
5550,unknown,723,3.7,,Apr-15,78244.3,9777.9
5551,unknown,723,3.7,,May-15,61280.3,8578.1
5552,unknown,723,3.7,,Jun-15,62842.6,8444.9
5553,unknown,723,3.7,,Jul-15,61650.1,8676.4
5554,unknown,723,3.7,,Aug-15,72567,9327
5555,unknown,723,3.7,,Sep-15,73494.8,7953.7
5556,male,947,14.9,39,Jan-15,78688.8,11261
5557,male,947,14.9,39,Oct-15,72348.3,9912.5
5558,male,947,14.9,39,Nov-15,80792.7,10307.2
5559,male,947,14.9,39,Dec-15,75457.2,8700.7
5560,male,947,14.9,39,Feb-15,64791.9,6792.2
5561,male,947,14.9,39,Mar-15,70990.7,9854.9
5562,male,947,14.9,39,Apr-15,79261.2,9492.4
5563,male,947,14.9,39,May-15,71470.5,8423.2
5564,male,947,14.9,39,Jun-15,73483.1,7900.7
5565,male,947,14.9,39,Jul-15,75262.7,9414.4
5566,male,947,14.9,39,Aug-15,67371.1,8871
5567,male,947,14.9,39,Sep-15,64552.9,9336.3
5568,male,168,11.2,58.1,Jan-15,67134.5,8825.9
5569,male,168,11.2,58.1,Oct-15,68610.8,7697.4
5570,male,168,11.2,58.1,Nov-15,64920.2,7712.3
5571,male,168,11.2,58.1,Dec-15,69415.1,9637.8
5572,male,168,11.2,58.1,Feb-15,78574.4,8951.1
5573,male,168,11.2,58.1,Mar-15,68263.7,8520.1
5574,male,168,11.2,58.1,Apr-15,70869.7,8741.7
5575,male,168,11.2,58.1,May-15,63227.5,9083.5
5576,male,168,11.2,58.1,Jun-15,61940.9,7399.9
5577,male,168,11.2,58.1,Jul-15,80459.5,11200.6
5578,male,168,11.2,58.1,Aug-15,67253.3,7616.1
5579,male,168,11.2,58.1,Sep-15,76991.5,10158.8
5580,male,259,2.7,58.2,Jan-15,70722,8465.9
5581,male,259,2.7,58.2,Oct-15,73206.6,8821.2
5582,male,259,2.7,58.2,Nov-15,69630.8,8487.3
5583,male,259,2.7,58.2,Dec-15,65160.7,7759.7
5584,male,259,2.7,58.2,Feb-15,83907.9,9027.8
5585,male,259,2.7,58.2,Mar-15,61575.4,7704.3
5586,male,259,2.7,58.2,Apr-15,70384.5,8450
5587,male,259,2.7,58.2,May-15,65075.3,8072.1
5588,male,259,2.7,58.2,Jun-15,67610.7,8657.2
5589,male,259,2.7,58.2,Jul-15,54279.6,6695.5
5590,male,259,2.7,58.2,Aug-15,72356.6,8600.4
5591,male,259,2.7,58.2,Sep-15,61449.8,8225.3
5592,male,913,9.3,51,Jan-15,69716.7,8247.8
5593,male,913,9.3,51,Oct-15,70929.2,8180.8
5594,male,913,9.3,51,Nov-15,71318.4,9198.9
5595,male,913,9.3,51,Dec-15,70916,9133.2
5596,male,913,9.3,51,Feb-15,75289.5,8951.6
5597,male,913,9.3,51,Mar-15,76217.3,9425.3
5598,male,913,9.3,51,Apr-15,61062.1,7816.6
5599,male,913,9.3,51,May-15,77105.8,8872.9
5600,male,913,9.3,51,Jun-15,63579.1,8003.9
5601,male,913,9.3,51,Jul-15,65020.7,7164.1
5602,male,913,9.3,51,Aug-15,66870.4,8969.2
5603,male,913,9.3,51,Sep-15,70912.6,8565
5604,male,985,15.1,49.2,Jan-15,68364.2,8016.4
5605,male,985,15.1,49.2,Oct-15,65036.5,8521.6
5606,male,985,15.1,49.2,Nov-15,67995.4,8523.7
5607,male,985,15.1,49.2,Dec-15,63584.1,7950
5608,male,985,15.1,49.2,Feb-15,71642.2,8917.6
5609,male,985,15.1,49.2,Mar-15,71563,8724.2
5610,male,985,15.1,49.2,Apr-15,67762.1,7223.2
5611,male,985,15.1,49.2,May-15,52897.3,6944.8
5612,male,985,15.1,49.2,Jun-15,71691.5,7747.3
5613,male,985,15.1,49.2,Jul-15,58290.5,7270.4
5614,male,985,15.1,49.2,Aug-15,71580.8,8879.1
5615,male,985,15.1,49.2,Sep-15,76669.8,9142.3
5616,male,539,10.6,38.9,Jan-15,63337.8,8486.4
5617,male,539,10.6,38.9,Oct-15,66111.5,8584
5618,male,539,10.6,38.9,Nov-15,51284.6,7707.3
5619,male,539,10.6,38.9,Dec-15,64413.9,8887.4
5620,male,539,10.6,38.9,Feb-15,73856.3,8616.7
5621,male,539,10.6,38.9,Mar-15,90325.9,9857.8
5622,male,539,10.6,38.9,Apr-15,71255.3,7968
5623,male,539,10.6,38.9,May-15,62690.3,8150.8
5624,male,539,10.6,38.9,Jun-15,58011.7,6878.3
5625,male,539,10.6,38.9,Jul-15,72549.5,9306.7
5626,male,539,10.6,38.9,Aug-15,66970.3,8566.8
5627,male,539,10.6,38.9,Sep-15,64697.7,7670.5
5628,male,975,9.3,43.8,Jan-15,60973.2,7178.5
5629,male,975,9.3,43.8,Oct-15,76724.3,9430.3
5630,male,975,9.3,43.8,Nov-15,71320.6,8560.3
5631,male,975,9.3,43.8,Dec-15,67411.1,9143.5
5632,male,975,9.3,43.8,Feb-15,61844.2,8723.8
5633,male,975,9.3,43.8,Mar-15,62055.7,7450
5634,male,975,9.3,43.8,Apr-15,67414.7,7888.2
5635,male,975,9.3,43.8,May-15,67896.9,8412.5
5636,male,975,9.3,43.8,Jun-15,67383.9,6244.1
5637,male,975,9.3,43.8,Jul-15,66099.5,7948.5
5638,male,975,9.3,43.8,Aug-15,64596.4,8874
5639,male,975,9.3,43.8,Sep-15,88689.8,9048
5640,male,771,12.7,56.8,Jan-15,55540.7,7733.4
5641,male,771,12.7,56.8,Oct-15,72731.5,8747.2
5642,male,771,12.7,56.8,Nov-15,68096.4,8912
5643,male,771,12.7,56.8,Dec-15,86537.6,10091.3
5644,male,771,12.7,56.8,Feb-15,77474.5,10116.1
5645,male,771,12.7,56.8,Mar-15,65231.3,7246.1
5646,male,771,12.7,56.8,Apr-15,66587.1,8199
5647,male,771,12.7,56.8,May-15,60738.8,8205.5
5648,male,771,12.7,56.8,Jun-15,48094.7,6067.6
5649,male,771,12.7,56.8,Jul-15,66780.2,8932
5650,male,771,12.7,56.8,Aug-15,69825.4,9033.5
5651,male,771,12.7,56.8,Sep-15,59737.8,7303.4
5652,male,566,11.7,,Jan-15,59997.8,7141.4
5653,male,566,11.7,,Oct-15,67185.2,7939.3
5654,male,566,11.7,,Nov-15,66716.7,8251
5655,male,566,11.7,,Dec-15,65553.3,8391.8
5656,male,566,11.7,,Feb-15,51385.4,6041.1
5657,male,566,11.7,,Mar-15,60781.6,8134.7
5658,male,566,11.7,,Apr-15,70366.8,9917.5
5659,male,566,11.7,,May-15,77845.4,9960.3
5660,male,566,11.7,,Jun-15,83931,8891
5661,male,566,11.7,,Jul-15,58209.2,8678.5
5662,male,566,11.7,,Aug-15,60597.4,9127.9
5663,male,566,11.7,,Sep-15,61680.2,7434.1
5664,male,325,7.6,56.9,Jan-15,86765.3,9022.8
5665,male,325,7.6,56.9,Oct-15,64077.4,7629.2
5666,male,325,7.6,56.9,Nov-15,63627.8,8101.8
5667,male,325,7.6,56.9,Dec-15,81920.4,10076.9
5668,male,325,7.6,56.9,Feb-15,71142.8,9473.8
5669,male,325,7.6,56.9,Mar-15,56851.8,7907.9
5670,male,325,7.6,56.9,Apr-15,61826.3,6715.4
5671,male,325,7.6,56.9,May-15,53634.3,5837.2
5672,male,325,7.6,56.9,Jun-15,65910.4,7673.7
5673,male,325,7.6,56.9,Jul-15,63397.4,7820.7
5674,male,325,7.6,56.9,Aug-15,76123.1,8884.5
5675,male,325,7.6,56.9,Sep-15,68659.6,8610.4
5676,male,813,16.7,53.6,Jan-15,61071.4,7574.8
5677,male,813,16.7,53.6,Oct-15,68489.7,7625.6
5678,male,813,16.7,53.6,Nov-15,76998.6,8992.8
5679,male,813,16.7,53.6,Dec-15,70561.2,8556.9
5680,male,813,16.7,53.6,Feb-15,62355.9,7986.8
5681,male,813,16.7,53.6,Mar-15,73695.3,8528.9
5682,male,813,16.7,53.6,Apr-15,69744.1,10112.6
5683,male,813,16.7,53.6,May-15,92652.2,11139
5684,male,813,16.7,53.6,Jun-15,58118.9,8153
5685,male,813,16.7,53.6,Jul-15,69028.7,8635.6
5686,male,813,16.7,53.6,Aug-15,74492,8844.2
5687,male,813,16.7,53.6,Sep-15,53877.3,6721.9
5688,female,253,18,50,Jan-15,60235.3,7711.2
5689,female,253,18,50,Oct-15,65339,8527.4
5690,female,253,18,50,Nov-15,63040.7,9309.5
5691,female,253,18,50,Dec-15,68138,9009.5
5692,female,253,18,50,Feb-15,58379.3,9146.6
5693,female,253,18,50,Mar-15,73214.5,8181.9
5694,female,253,18,50,Apr-15,60111.4,8478.7
5695,female,253,18,50,May-15,79760.2,8362
5696,female,253,18,50,Jun-15,70320.3,8128.7
5697,female,253,18,50,Jul-15,77918.6,9127.4
5698,female,253,18,50,Aug-15,70162.4,8031
5699,female,253,18,50,Sep-15,91230.3,10048.9
5700,male,817,7.4,33.1,Jan-15,60185.5,8775.8
5701,male,817,7.4,33.1,Oct-15,60761.7,8336.1
5702,male,817,7.4,33.1,Nov-15,62851.2,7960.3
5703,male,817,7.4,33.1,Dec-15,64073.8,8025.9
5704,male,817,7.4,33.1,Feb-15,61412.4,8477.4
5705,male,817,7.4,33.1,Mar-15,68097.9,8535
5706,male,817,7.4,33.1,Apr-15,78577.3,9196.7
5707,male,817,7.4,33.1,May-15,69714.6,8816.1
5708,male,817,7.4,33.1,Jun-15,65995.8,9326.9
5709,male,817,7.4,33.1,Jul-15,70693.3,9244.4
5710,male,817,7.4,33.1,Aug-15,79261,8546.7
5711,male,817,7.4,33.1,Sep-15,70498.1,7584.6
5712,male,958,2.3,39.9,Jan-15,60086.4,7905.5
5713,male,958,2.3,39.9,Oct-15,68703,7789.3
5714,male,958,2.3,39.9,Nov-15,68085.7,8010.8
5715,male,958,2.3,39.9,Dec-15,67629.6,10053.4
5716,male,958,2.3,39.9,Feb-15,61287.8,7116.6
5717,male,958,2.3,39.9,Mar-15,68046,8097.6
5718,male,958,2.3,39.9,Apr-15,78657.7,8703.6
5719,male,958,2.3,39.9,May-15,54390.2,7692.8
5720,male,958,2.3,39.9,Jun-15,62348.1,7544.2
5721,male,958,2.3,39.9,Jul-15,54412.2,6787.5
5722,male,958,2.3,39.9,Aug-15,65172.7,8340.7
5723,male,958,2.3,39.9,Sep-15,66936.7,9203.3
5724,male,564,18.6,33.9,Jan-15,82864.2,9594.8
5725,male,564,18.6,33.9,Oct-15,74214.7,10028.4
5726,male,564,18.6,33.9,Nov-15,65503.7,8697.8
5727,male,564,18.6,33.9,Dec-15,66550.9,8143.4
5728,male,564,18.6,33.9,Feb-15,74061.8,9904.6
5729,male,564,18.6,33.9,Mar-15,76946.4,9403
5730,male,564,18.6,33.9,Apr-15,80821.6,9340.7
5731,male,564,18.6,33.9,May-15,59458.4,8769.5
5732,male,564,18.6,33.9,Jun-15,76174.1,8776.4
5733,male,564,18.6,33.9,Jul-15,72373,9628.8
5734,male,564,18.6,33.9,Aug-15,70973.9,8658.9
5735,male,564,18.6,33.9,Sep-15,68198.2,8634.1
5736,male,448,15.3,49.2,Jan-15,73569,8780.6
5737,male,448,15.3,49.2,Oct-15,75044.4,9340.6
5738,male,448,15.3,49.2,Nov-15,71346.8,9190.5
5739,male,448,15.3,49.2,Dec-15,66169.2,9480.9
5740,male,448,15.3,49.2,Feb-15,65693.8,7928
5741,male,448,15.3,49.2,Mar-15,68768.1,8208.2
5742,male,448,15.3,49.2,Apr-15,69405.8,8540.4
5743,male,448,15.3,49.2,May-15,59045.7,8082.5
5744,male,448,15.3,49.2,Jun-15,71853.7,8220.8
5745,male,448,15.3,49.2,Jul-15,67016.9,7614.2
5746,male,448,15.3,49.2,Aug-15,48058.9,6180.3
5747,male,448,15.3,49.2,Sep-15,61485.5,8287.6
5748,male,322,13.4,42.5,Jan-15,62186.7,7273.3
5749,male,322,13.4,42.5,Oct-15,66545.8,7523.5
5750,male,322,13.4,42.5,Nov-15,67647.4,8762.4
5751,male,322,13.4,42.5,Dec-15,68469.2,7996.2
5752,male,322,13.4,42.5,Feb-15,68948.9,7713.4
5753,male,322,13.4,42.5,Mar-15,71336.6,9335.9
5754,male,322,13.4,42.5,Apr-15,58169.4,8775
5755,male,322,13.4,42.5,May-15,70980.6,8535.5
5756,male,322,13.4,42.5,Jun-15,73578.1,8108.1
5757,male,322,13.4,42.5,Jul-15,65826.1,7842.9
5758,male,322,13.4,42.5,Aug-15,63445.1,7735.2
5759,male,322,13.4,42.5,Sep-15,55282.9,6535
5760,female,909,18.5,42.6,Jan-15,77255.8,8541.5
5761,female,909,18.5,42.6,Oct-15,74936.3,9285.1
5762,female,909,18.5,42.6,Nov-15,76089.6,8770.8
5763,female,909,18.5,42.6,Dec-15,66278.4,8106.7
5764,female,909,18.5,42.6,Feb-15,57840.7,7817.3
5765,female,909,18.5,42.6,Mar-15,48813,6670.3
5766,female,909,18.5,42.6,Apr-15,79727.6,8973
5767,female,909,18.5,42.6,May-15,69706.9,8628.7
5768,female,909,18.5,42.6,Jun-15,65215.7,8193.4
5769,female,909,18.5,42.6,Jul-15,59950.1,7762.3
5770,female,909,18.5,42.6,Aug-15,70971.8,8470.2
5771,female,909,18.5,42.6,Sep-15,77227.2,7547.7
5772,male,208,3.7,54.3,Jan-15,70210.1,8678.1
5773,male,208,3.7,54.3,Oct-15,75655.8,9082.3
5774,male,208,3.7,54.3,Nov-15,62605.1,7823.3
5775,male,208,3.7,54.3,Dec-15,71730.5,8102.8
5776,male,208,3.7,54.3,Feb-15,74007.3,10010.9
5777,male,208,3.7,54.3,Mar-15,73103.4,9467.3
5778,male,208,3.7,54.3,Apr-15,62517.8,7010.7
5779,male,208,3.7,54.3,May-15,61564.6,8361.1
5780,male,208,3.7,54.3,Jun-15,70670.9,9244.2
5781,male,208,3.7,54.3,Jul-15,68553,8761.1
5782,male,208,3.7,54.3,Aug-15,67359.3,8515.2
5783,male,208,3.7,54.3,Sep-15,72952.2,8684.8
5784,male,306,16.2,54.4,Jan-15,59373.8,7571.7
5785,male,306,16.2,54.4,Oct-15,62117.4,9111
5786,male,306,16.2,54.4,Nov-15,67496.7,8386.8
5787,male,306,16.2,54.4,Dec-15,66073.7,8515.2
5788,male,306,16.2,54.4,Feb-15,67620.3,7979.6
5789,male,306,16.2,54.4,Mar-15,53302.3,6722.6
5790,male,306,16.2,54.4,Apr-15,64794.9,7055.3
5791,male,306,16.2,54.4,May-15,68763.2,8886.5
5792,male,306,16.2,54.4,Jun-15,63154.2,7896.3
5793,male,306,16.2,54.4,Jul-15,78729.8,9220.3
5794,male,306,16.2,54.4,Aug-15,61120.4,8722.3
5795,male,306,16.2,54.4,Sep-15,81432.7,8128.4
5796,male,471,4.4,61.8,Jan-15,71285.1,8240.1
5797,male,471,4.4,61.8,Oct-15,70565.1,7653.6
5798,male,471,4.4,61.8,Nov-15,70574.5,8958.9
5799,male,471,4.4,61.8,Dec-15,61584.9,7975.9
5800,male,471,4.4,61.8,Feb-15,71374.8,8790.8
5801,male,471,4.4,61.8,Mar-15,76749.5,9733.8
5802,male,471,4.4,61.8,Apr-15,67008.3,7244.6
